model,tensor_name,layer_type,layer_index,shape,n_params,var_total,rho2_pct,var_row_pct,var_col_pct,row_dominance,svd_r1_pct,compression_gain_bpp,svd_to_cw_ratio,rho2_hadamard_pct,hadamard_ratio,rho2_actweight_pct,actweight_change_pct,time_sec
qwen3-4b,model.layers.21.mlp.gate_proj.weight,mlp_gate,21,4096x2560,10485760,0.0005116189131513238,0.4728571873905629,0.03863890496928823,0.43417989286648023,8.172032318966576,0.6816613394960425,0.003419033555170951,1.4415797362788416,,,,,0.39
qwen3-4b,model.layers.21.mlp.up_proj.weight,mlp_up,21,4096x2560,10485760,0.000539495493285358,0.06347331412698276,0.0396167695824291,0.02382282805523721,62.448015210782536,0.2287801703968806,0.00045800854958366036,3.6043520579245323,,,,,0.54
qwen3-4b,model.layers.21.self_attn.k_proj.weight,attn_k,21,1024x2560,2621440,0.00043385388562455773,0.12643634519000635,0.03743494736776038,0.08902620968357305,29.601933305548272,1.1228218014476155,0.0009126225058942053,8.88053035509891,,,,,0.21
qwen3-4b,model.layers.21.self_attn.o_proj.weight,attn_o,21,2560x4096,10485760,0.00044848310062661767,0.05346610804242147,0.014031737311833565,0.03944659537794127,26.238172744148514,0.48174173810993093,0.0003857795844993804,9.010226398519674,,,,,0.78
qwen3-4b,model.layers.21.self_attn.q_proj.weight,attn_q,21,4096x2560,10485760,0.0005370249273255467,0.06780823536221003,0.03677914710790587,0.031016357295544514,54.250126806393425,1.4641033392001845,0.0004892989356839954,21.59182186911973,,,,,0.57
qwen3-4b,model.layers.21.self_attn.v_proj.weight,attn_v,21,1024x2560,2621440,0.0005536484532058239,0.1422787818841975,0.0395534867229797,0.10270931704909937,27.80311203928527,0.45686254419677885,0.0010270552794918652,3.211037781927491,,,,,0.25
qwen3-4b,model.layers.22.mlp.down_proj.weight,mlp_down,22,2560x4096,10485760,0.0005285128718242049,0.06071731678138903,0.023504130157495796,0.0370844047298575,38.79303271022293,0.3943678849149923,0.00043811587864965405,6.49514678546983,,,,,0.39
qwen3-4b,model.layers.22.mlp.gate_proj.weight,mlp_gate,22,4096x2560,10485760,0.0005486119189299643,0.5012158516197407,0.03819657211782185,0.4631570357989496,7.618688988104934,0.7880399483954359,0.0036245992578472996,1.5722566352376683,,,,,0.34
qwen3-4b,model.layers.22.mlp.up_proj.weight,mlp_up,22,4096x2560,10485760,0.0005648890510201454,0.062423233230834985,0.03836574708057651,0.02406855769988727,61.449786644507455,0.22594604199348556,0.0004504290459099032,3.619582490351938,,,,,0.57
qwen3-4b,model.layers.22.self_attn.k_proj.weight,attn_k,22,1024x2560,2621440,0.0004028720722999424,0.1338478906278917,0.033541215392603144,0.1002961036582309,25.06118295739586,1.1989090921488033,0.0009661551737092562,8.95725055153742,,,,,0.22
qwen3-4b,model.layers.22.self_attn.o_proj.weight,attn_o,22,2560x4096,10485760,0.00046903835027478635,0.052022721469646704,0.013055938445002135,0.03908590206120798,25.03927425317326,0.3798664580340394,0.0003753622566874837,7.301933603294421,,,,,0.55
qwen3-4b,model.layers.22.self_attn.q_proj.weight,attn_q,22,4096x2560,10485760,0.0005235304706729949,0.07700530954166673,0.039998081703275505,0.03704879929452335,51.91395314810758,1.4220344680460628,0.0005556898738131416,18.466706731132813,,,,,0.58
qwen3-4b,model.layers.22.self_attn.v_proj.weight,attn_v,22,1024x2560,2621440,0.0005532624199986458,0.13839067031836683,0.04099826238382927,0.09735430083871333,29.633178763650967,0.3381440991817697,0.000998969068408741,2.4434024230381386,,,,,0.27
qwen3-4b,model.layers.23.mlp.down_proj.weight,mlp_down,23,2560x4096,10485760,0.0005295457085594535,0.06332490833221849,0.024403244934220303,0.03900514731113437,38.48582824777125,0.3181953003124405,0.00045693734893119273,5.0248047520749255,,,,,0.35
qwen3-4b,model.layers.23.mlp.gate_proj.weight,mlp_gate,23,4096x2560,10485760,0.0005855786730535328,0.541700856795091,0.03661983302460745,0.5049976969811131,6.761197892583105,0.8237699735542114,0.003918167679924643,1.5207101174400002,,,,,0.31
qwen3-4b,model.layers.23.mlp.up_proj.weight,mlp_up,23,4096x2560,10485760,0.000571059004869312,0.0628292381017137,0.03897145690293571,0.02387640271160299,62.0092030849693,0.2437862937993862,0.0004533595872665281,3.8801408574256895,,,,,0.48
qwen3-4b,model.layers.23.self_attn.k_proj.weight,attn_k,23,1024x2560,2621440,0.00044978363439440727,0.14225030877841327,0.043054140692415865,0.09923838198960586,30.25748639556283,1.347109940501101,0.0010268495968359644,9.469996600144656,,,,,0.16
qwen3-4b,model.layers.23.self_attn.o_proj.weight,attn_o,23,2560x4096,10485760,0.0005019272211939096,0.05289315466788791,0.013682217189178641,0.039232130860633437,25.857291440685593,0.33217243469193525,0.0003816444004631738,6.280064722507491,,,,,0.6
qwen3-4b,model.layers.23.self_attn.q_proj.weight,attn_q,23,4096x2560,10485760,0.0005917538655921817,0.07433416477691246,0.03994881591295206,0.03429177276805326,53.80993957982055,1.6313389775547305,0.0005364070460188647,21.946018798362957,,,,,1.59
qwen3-4b,model.layers.23.self_attn.v_proj.weight,attn_v,23,1024x2560,2621440,0.0005725770606659353,0.14721252309821686,0.04200518705640423,0.10512656472077452,28.54936922114425,0.2848202939189304,0.0010626962882222778,1.9347558748714926,,,,,0.38
qwen3-4b,model.layers.24.mlp.down_proj.weight,mlp_down,24,2560x4096,10485760,0.0005402294918894768,0.06304228649448573,0.024328225942171603,0.03886416338897193,38.49866447474516,0.31690566407390763,0.0004548973743832433,5.026874526539058,,,,,0.38
qwen3-4b,model.layers.24.mlp.gate_proj.weight,mlp_gate,24,4096x2560,10485760,0.0006079146405681968,0.6178729887530432,0.037383409783805256,0.5804623735170042,6.050605311909114,0.8570969311705312,0.00447083780103957,1.3871733297490094,,,,,0.28
qwen3-4b,model.layers.24.mlp.up_proj.weight,mlp_up,24,4096x2560,10485760,0.0005709149409085512,0.06331408557943563,0.03933775025679291,0.02403669440440868,62.07194472013391,0.2582902610837601,0.0004568592298077544,4.079507091035878,,,,,0.44
qwen3-4b,model.layers.24.self_attn.k_proj.weight,attn_k,24,1024x2560,2621440,0.0004492585139814764,0.13363862894242295,0.042537651607919724,0.09114418637103328,31.820067894800257,1.1391144338678605,0.000964643648166293,8.523841069625446,,,,,0.16
qwen3-4b,model.layers.24.self_attn.o_proj.weight,attn_o,24,2560x4096,10485760,0.000518389861099422,0.05613151775177849,0.014401083196216372,0.041639071008257755,25.69779366357743,0.43924201122887974,0.00040501699322017306,7.825229546994792,,,,,0.9
qwen3-4b,model.layers.24.self_attn.q_proj.weight,attn_q,24,4096x2560,10485760,0.0006017670966684818,0.07673423432137394,0.04276251178266598,0.0340380600174485,55.67993932904838,1.3937542519655732,0.0005537329751695303,18.163395572937254,,,,,0.6
qwen3-4b,model.layers.24.self_attn.v_proj.weight,attn_v,24,1024x2560,2621440,0.0005593104870058596,0.1414004398639146,0.043174282517261894,0.0982030667287117,30.538330749252957,0.41533626189850237,0.0010207103815288946,2.9373053032807164,,,,,0.28
qwen3-4b,model.layers.25.mlp.down_proj.weight,mlp_down,25,2560x4096,10485760,0.000542938825674355,0.06267409321436546,0.022900166356110422,0.039751105789582346,36.55179786749916,0.2692931435240742,0.00045223975075239943,4.296721814594197,,,,,0.37
qwen3-4b,model.layers.25.mlp.gate_proj.weight,mlp_gate,25,4096x2560,10485760,0.0006233496242202818,0.6318198647594309,0.03923722511168109,0.5925825530170001,6.210192600790939,0.8376301484696813,0.004572075827648071,1.3257420274188656,,,,,0.34
qwen3-4b,model.layers.25.mlp.up_proj.weight,mlp_up,25,4096x2560,10485760,0.0005748097901232541,0.06253065141141878,0.03907226991982887,0.023509527830323357,62.433920603908874,0.25443010002537125,0.0004512043887024781,4.068886126762939,,,,,0.4
qwen3-4b,model.layers.25.self_attn.k_proj.weight,attn_k,25,1024x2560,2621440,0.0004796201246790588,0.12597983133351143,0.03569199440204848,0.09025544311256047,28.338801571813228,1.1031999355222366,0.0009093252931608064,8.756956759226732,,,,,0.17
qwen3-4b,model.layers.25.self_attn.o_proj.weight,attn_o,25,2560x4096,10485760,0.000504795229062438,0.05970723391537369,0.018139235204010094,0.04165038753957132,30.338433948318215,0.24059961788557294,0.0004308252811064519,4.0296560752854145,,,,,0.65
qwen3-4b,model.layers.25.self_attn.q_proj.weight,attn_q,25,4096x2560,10485760,0.0005357321351766586,0.06918875317694084,0.03920344401792036,0.029981460229898865,56.664736974259945,1.281912661194451,0.0004992640926924241,18.527760688447923,,,,,0.43
qwen3-4b,model.layers.25.self_attn.v_proj.weight,attn_v,25,1024x2560,2621440,0.0006107540684752166,0.13728624969323588,0.03755648983621312,0.09969598210775611,27.363069899057884,0.3053581266388661,0.0009909913612653936,2.2242440690250067,,,,,0.31
qwen3-4b,model.layers.26.mlp.down_proj.weight,mlp_down,26,2560x4096,10485760,0.0005570411449298263,0.06190246203353622,0.02305032174255927,0.038832302688808516,37.248455369121764,0.25872383118649145,0.0004466701391474917,4.179540242621133,,,,,0.35
qwen3-4b,model.layers.26.mlp.gate_proj.weight,mlp_gate,26,4096x2560,10485760,0.0006267090211622417,0.7666916911733823,0.03954489023597494,0.7270444171371958,5.158549676551219,0.9652830741704865,0.005551821480915367,1.2590237839843683,,,,,0.35
qwen3-4b,model.layers.26.mlp.up_proj.weight,mlp_up,26,4096x2560,10485760,0.0005886399303562939,0.06085383046383619,0.03721477675579716,0.023545924121817125,61.24810316252949,0.2500737959724053,0.0004391012156558627,4.1094175020094665,,,,,0.35
qwen3-4b,model.layers.26.self_attn.k_proj.weight,attn_k,26,1024x2560,2621440,0.0004665919113904238,0.13434401348904057,0.03844017560007887,0.09590260743786355,28.61350251261522,1.1295438424911208,0.0009697387490960986,8.407846491673155,,,,,0.19
qwen3-4b,model.layers.26.self_attn.o_proj.weight,attn_o,26,2560x4096,10485760,0.000527610769495368,0.05670607849445064,0.01724488515817617,0.03940539747730626,30.440951670336386,0.2514756458420253,0.00040916391253303333,4.434721153687875,,,,,0.82
qwen3-4b,model.layers.26.self_attn.q_proj.weight,attn_q,26,4096x2560,10485760,0.0005572985392063856,0.07095023811622969,0.03816002140681642,0.032714085291771756,53.84197866380526,1.253992002525206,0.0005119794301981005,17.67424656800917,,,,,0.69
qwen3-4b,model.layers.26.self_attn.v_proj.weight,attn_v,26,1024x2560,2621440,0.0006018676212988794,0.13496122391406518,0.03986724928897534,0.09517046567279887,29.523047913140978,0.350777338037056,0.000974196984323397,2.5990971915044945,,,,,0.33
qwen3-4b,model.layers.27.mlp.down_proj.weight,mlp_down,27,2560x4096,10485760,0.0005717796739190817,0.06305545092689657,0.023856894180713063,0.039198956891154525,37.834544733243376,0.25367111344419824,0.000454992395599745,4.022984685943999,,,,,0.48
qwen3-4b,model.layers.27.mlp.gate_proj.weight,mlp_gate,27,4096x2560,10485760,0.0006162225035950541,0.7770183917022777,0.03881889213575397,0.7382496808235904,4.9955555386725115,0.9798595769583973,0.005626892317226233,1.261050687374,,,,,0.35
