model,tensor_name,layer_type,layer_index,shape,n_params,var_total,rho2_pct,var_row_pct,var_col_pct,row_dominance,svd_r1_pct,compression_gain_bpp,svd_to_cw_ratio,rho2_hadamard_pct,hadamard_ratio,rho2_actweight_pct,actweight_change_pct,time_sec
qwen3-0.6b,model.layers.19.mlp.gate_proj.weight,mlp_gate,19,3072x1024,3145728,0.0007180937682278454,0.6204061569827446,0.09830626223325953,0.5220486315305554,15.846777904308313,1.361019847705236,0.004489224587123114,2.19375619082241,,,,,0.13
qwen3-0.6b,model.layers.19.mlp.up_proj.weight,mlp_up,19,3072x1024,3145728,0.0008058447856456041,0.13051573253065607,0.09758096381334119,0.03293315690304817,74.76659481573431,0.8511238548972844,0.0009420869200416057,6.521235703882434,,,,,0.21
qwen3-0.6b,model.layers.19.self_attn.k_proj.weight,attn_k,19,1024x1024,1048576,0.0005253845010884106,0.17469460849761642,0.08976452996481181,0.08495163076552865,51.37734803099052,1.1907645544856016,0.0012612572219722186,6.816263906060093,,,,,0.09
qwen3-0.6b,model.layers.19.self_attn.o_proj.weight,attn_o,19,1024x2048,2097152,0.0005400612717494369,0.13736527263638054,0.03905498962596471,0.09831105399339009,28.431327420470225,0.5580771303745569,0.000991562175180889,4.06272356661674,,,,,0.25
qwen3-0.6b,model.layers.19.self_attn.q_proj.weight,attn_q,19,2048x1024,2097152,0.0010055331513285637,0.15847244052189513,0.09885875817760281,0.05959892219775098,62.38811393895624,1.8807647614145329,0.0011440437569382681,11.86808731676395,,,,,0.13
qwen3-0.6b,model.layers.19.self_attn.v_proj.weight,attn_v,19,1024x1024,1048576,0.0006671636365354061,0.2004923491840338,0.09711883229739804,0.10339361594746072,48.43531319252555,0.7580140311495676,0.0014476983371543243,3.7807628781574074,,,,,0.11
qwen3-0.6b,model.layers.2.mlp.down_proj.weight,mlp_down,2,1024x3072,3145728,0.0005613525281660259,0.13129457257353705,0.03138182064650186,0.0999140379485332,23.901607394407613,0.9042794195211479,0.0009477124274582682,6.8874089903043645,,,,,0.13
qwen3-0.6b,model.layers.2.mlp.gate_proj.weight,mlp_gate,2,3072x1024,3145728,0.0015788861783221364,1.0230982731907923,0.10050882166546889,0.9225737761556123,9.824116046888921,1.1924373914657838,0.007418106323679221,1.1655159848397205,,,,,0.19
qwen3-0.6b,model.layers.2.mlp.up_proj.weight,mlp_up,2,3072x1024,3145728,0.0005601392476819456,0.1286589098607238,0.09471482694760919,0.03393533779903506,73.62200206593965,1.265744850187589,0.000928675396118016,9.837988302230965,,,,,0.13
qwen3-0.6b,model.layers.2.self_attn.k_proj.weight,attn_k,2,1024x1024,1048576,0.0007871426059864461,0.18851576428230432,0.09140195644910928,0.09708482799674288,48.4925013272572,2.5929702094194207,0.0013611371738538954,13.754659825352435,,,,,0.06
qwen3-0.6b,model.layers.2.self_attn.o_proj.weight,attn_o,2,1024x2048,2097152,0.0006622710498049855,0.13249567356581338,0.03560428335454985,0.09694162068685933,26.86185107872257,0.9917730725470641,0.0009563879823178867,7.485324206110245,,,,,0.1
qwen3-0.6b,model.layers.2.self_attn.q_proj.weight,attn_q,2,2048x1024,2097152,0.0009032936068251729,0.14744369707675453,0.0894567254484915,0.05800903455720108,60.66270939439652,2.813049129186218,0.0010643663164053685,19.078802179803137,,,,,0.13
qwen3-0.6b,model.layers.2.self_attn.v_proj.weight,attn_v,2,1024x1024,1048576,0.0007784245535731316,0.1847870432517773,0.09194588651980315,0.09284691829964889,49.75620485312562,0.7285903831221408,0.0013341898395749323,3.942865096496061,,,,,0.17
qwen3-0.6b,model.layers.20.mlp.down_proj.weight,mlp_down,20,1024x3072,3145728,0.0007900605560280383,0.1287101132184887,0.034199657077017276,0.09448971707866796,26.575354260129803,0.6971129426061706,0.0009290452261836535,5.416147380919506,,,,,0.16
